"{1.1365298060323803, -0.23254999437513216}"
"{1.136298434720321, -0.23019241461273696}"
"{1.1360694216313858, -0.22783355015821252}"
"{1.1358427680441678, -0.22547341321546402}"
"{1.1356184752250384, -0.22311201602369887}"
"{1.1353965444281124, -0.22074937085723376}"
"{1.1351769768952127, -0.2183854900253008}"
"{1.1349597738558361, -0.21602038587184905}"
"{1.1347449365271172, -0.21365407077534798}"
"{1.1345324661137959, -0.21128655714858466}"
"{1.1343223638081814, -0.20891785743846125}"
"{1.13411463079012, -0.20654798412578973}"
"{1.1339092682269596, -0.2041769497250849}"
"{1.133706277273517, -0.20180476678435508}"
"{1.1335056590720443, -0.19943144788489056}"
"{1.1333074147521955, -0.19705700564104955}"
"{1.1331115454309948, -0.1946814526995437}"
"{1.1329180522128175, -0.19230480169975603}"
"{1.1327269361893828, -0.18992706533884757}"
"{1.132538198439675, -0.18754825637357528}"
"{1.1323518400299089, -0.18516838758933954}"
"{1.1321678620134983, -0.1827874717999687}"
"{1.1319862654310302, -0.18040552184750203}"
"{1.1318070513102347, -0.17802255060197142}"
"{1.1316302206659585, -0.1756385709611806}"
"{1.1314557745001361, -0.1732535958504822}"
"{1.1312837138017635, -0.1708676382225544}"
"{1.1311140395468704, -0.16848071105717446}"
"{1.130946752698493, -0.16609282736099137}"
"{1.130781854206648, -0.1637040001672962}"
"{1.1306193450083046, -0.16131424253579146}"
"{1.1304592260273605, -0.15892356755235765}"
"{1.1303014981746136, -0.15653198832881993}"
"{1.1301461623477373, -0.1541395180027107}"
"{1.129993219431255, -0.15174616973703298}"
"{1.129842670296514, -0.14935195672002052}"
"{1.1296945158016614, -0.14695689216489663}"
"{1.1295487567916178, -0.14456098930963235}"
"{1.1294053940980546, -0.1421642614167013}"
"{1.1292644285393683, -0.13976672177283514}"
"{1.129125860920656, -0.13736838368877555}"
"{1.1289896920336928, -0.13496926049902594}"
"{1.1288559226569077, -0.13256936556160068}"
"{1.1287245535553587, -0.13016871225777343}"
"{1.128595585480713, -0.12776731399182512}"
"{1.1284690191712206, -0.12536518419078735}"
"{1.1283448553516935, -0.12296233630418839}"
"{1.1282230947334837, -0.12055878380379403}"
"{1.1281037380144594, -0.1181545401833494}"
"{1.1279867858789854, -0.11574961895831891}"
"{1.127872238997899, -0.11334403366562405}"
"{1.127760098028491, -0.11093779786338166}"
"{1.1276503636144826, -0.10853092513063804}"
"{1.1275430363860066, -0.10612342906710484}"
"{1.1274381169595855, -0.1037153232928916}"
"{1.1273356059381112, -0.10130662144823771}"
"{1.1272355039108262, -0.09889733719324346}"
"{1.127137811453302, -0.09648748420568141}"
"{1.1270425291274488, -0.09407707612125601}"
"{1.1269496574815332, -0.09166612661596575}"
"{1.126859197050118, -0.0892546494077651}"
"{1.1267711483540415, -0.08684265822886218}"
"{1.126685511900402, -0.0844301668254523}"
"{1.1266022881825455, -0.08201718895744829}"
"{1.1265214776800512, -0.07960373839821094}"
"{1.1264430808587176, -0.07718982893427989}"
"{1.1263670981705511, -0.07477547436510064}"
"{1.126293530053752, -0.07236068850275365}"
"{1.1262223769327018, -0.06994548517168052}"
"{1.1261536392179528, -0.06752987820841068}"
"{1.1260873173062131, -0.06511388146128683}"
"{1.1260234115803383, -0.0626975087901886}"
"{1.1259619224093171, -0.06028077406625746}"
"{1.1259028501482629, -0.05786369117161956}"
"{1.1258461951384, -0.055446273999107565}"
"{1.125791957707056, -0.05302853645198319}"
"{1.12574013816765, -0.05061049244365714}"
"{1.1256907368196816, -0.04819215589741086}"
"{1.1256437539487236, -0.0457735407461151}"
"{1.1255991898264104, -0.04335466093194979}"
"{1.1255570447104302, -0.04093553040612252}"
"{1.1255173188445156, -0.03851616312858647}"
"{1.1254800124584343, -0.03609657306775755}"
"{1.1254451257679825, -0.033676774198933286}"
"{1.125412658974992, -0.031256780467793455}"
"{1.1253826122673425, -0.028836605849935183}"
"{1.1253549858189216, -0.026416264343770184}"
"{1.1253297797896171, -0.023995769950770227}"
"{1.1253069943253142, -0.021575136675183727}"
"{1.125286629557892, -0.019154378523752378}"
"{1.1252686856052223, -0.01673350950542678}"
"{1.1252531625711668, -0.01431254363108434}"
"{1.1252400605455748, -0.011891494913243374}"
"{1.1252293796042834, -0.009470377365780967}"
"{1.1252211198091147, -0.0070492050036472}"
"{1.1252152812078757, -0.004627991842581131}"
"{1.1252118638343571, -0.002206751898827399}"
"{1.1252108677083335, 0.00021450081114979995}"
"{1.1252122928355628, 0.0026357522709501927}"
"{1.1252161392077866, 0.005056988464522202}"
