"{1.1, 0.}"
"{1.1000002980001462, 0.0005960005843070534}"
"{1.100001192002337, 0.001192004673319421}"
"{1.1000026820118292, 0.0017880157712808049}"
"{1.100004768037384, 0.002384037382577403}"
"{1.1000074500912669, 0.0029800730117379203}"
"{1.1000107281892482, 0.003576126163433561}"
"{1.1000146023506028, 0.004172200342478035}"
"{1.1000190725981105, 0.004768299053827555}"
"{1.1000241389580563, 0.005364425802580836}"
"{1.1000298014602299, 0.005960584093979092}"
"{1.1000360601379269, 0.006556777433406048}"
"{1.100042915027948, 0.007153009326387926}"
"{1.1000503661705994, 0.007749283278593451}"
"{1.1000584136096936, 0.008345602795833854}"
"{1.1000670573925482, 0.008941971384062868}"
"{1.1000762975699874, 0.009538392549616203}"
"{1.1000861341963444, 0.010134869805460538}"
"{1.1000965673294643, 0.010731406659444609}"
"{1.1001075970306977, 0.011328006616343698}"
"{1.1001192233648998, 0.011924673181590666}"
"{1.1001314464004324, 0.012521409861275888}"
"{1.1001442662091627, 0.013118220162147304}"
"{1.100157682866466, 0.013715107591610395}"
"{1.100171696451225, 0.014312075657728187}"
"{1.10018630704583, 0.014909127869221238}"
"{1.1002015147361814, 0.015506267735467672}"
"{1.1002173196116891, 0.01610349876650315}"
"{1.1002337217652731, 0.01670082447302087}"
"{1.100250721293364, 0.017298248366371588}"
"{1.1002683182959054, 0.017895773958563597}"
"{1.1002865128763517, 0.018493404762262737}"
"{1.1003053051416716, 0.01909114429079239}"
"{1.1003246952023462, 0.01968899605813349}"
"{1.1003446831723722, 0.020286963578924518}"
"{1.1003652691692605, 0.020885050368461486}"
"{1.1003864533140373, 0.021483259942697962}"
"{1.1004082357312461, 0.022081595818245058}"
"{1.1004306165489468, 0.02268006151237143}"
"{1.1004535958987165, 0.02327866054300328}"
"{1.1004771739156511, 0.023877396428724357}"
"{1.1005013507383654, 0.02447627268877595}"
"{1.1005261265089934, 0.02507529284305689}"
"{1.1005515013731897, 0.025674460412123568}"
"{1.1005774754801296, 0.0262737789171899}"
"{1.10060404898251, 0.026873251880127375}"
"{1.10063122203655, 0.027472882823464995}"
"{1.1006589948019916, 0.02807267527038933}"
"{1.1006873674420998, 0.02867263274474449}"
"{1.100716340123665, 0.029272758771032113}"
"{1.100745913017001, 0.029873056874411413}"
"{1.1007760862959481, 0.030473530580699123}"
"{1.1008068601378722, 0.031074183416369534}"
"{1.1008382347236663, 0.03167501890855448}"
"{1.1008702102377508, 0.03227604058504334}"
"{1.1009027868680739, 0.03287725197428304}"
"{1.1009359648061132, 0.03347865660537804}"
"{1.1009697442468753, 0.034080258008090364}"
"{1.1010041253888982, 0.034682059718220665}"
"{1.101039108434261, 0.03528406527655502}"
"{1.101074693588579, 0.0358862782176076}"
"{1.1011108810610024, 0.036488702077064075}"
"{1.101147671064218, 0.0370913403918743}"
"{1.1011850638144507, 0.037694196700252196}"
"{1.101223059531463, 0.03829727454167585}"
"{1.1012616584385586, 0.03890057745688747}"
"{1.101300860762582, 0.03950410898789336}"
"{1.1013406667339207, 0.040107872677963986}"
"{1.1013810765865057, 0.04071187207163393}"
"{1.1014220905578136, 0.041316110714701884}"
"{1.1014637088888672, 0.04192059215423068}"
"{1.101505931824237, 0.042525319938547274}"
"{1.1015487596120426, 0.04313029761724274}"
"{1.1015921925039533, 0.04373552874117228}"
"{1.1016362307551906, 0.04434101686245524}"
"{1.1016808746245284, 0.04494676553447509}"
"{1.1017261243742946, 0.04555277831187937}"
"{1.1017719802703727, 0.04615905875057983}"
"{1.101818442582202, 0.046765610407752276}"
"{1.1018655115827805, 0.04737243684183668}"
"{1.1019131875486645, 0.04797954161253714}"
"{1.1019614707599714, 0.04858692828082184}"
"{1.1020103615003793, 0.049194600408923136}"
"{1.1020598600571303, 0.049802561560337494}"
"{1.1021099667210301, 0.05041081530198756}"
"{1.1021606817864549, 0.05101936520528825}"
"{1.1022120055513502, 0.051628214837713224}"
"{1.1022639383172297, 0.05223736776823553}"
"{1.1023164803891763, 0.05284682756762464}"
"{1.1023696320758454, 0.05345659780844649}"
"{1.1024233936894652, 0.054066682065063425}"
"{1.1024777655458395, 0.054677083913634246}"
"{1.102532747964349, 0.055287806932114145}"
"{1.1025883412679536, 0.0558988547002548}"
"{1.1026445457831933, 0.05651023079960429}"
"{1.1027013618401909, 0.05712193881350714}"
"{1.1027587897726534, 0.057733982327104284}"
"{1.102816829917874, 0.05834636492733314}"
"{1.1028754826167333, 0.0589590902029275}"
"{1.1029347482137017, 0.05957216174441766}"
"{1.1029946270568416, 0.060185583144130264}"
"{1.1030551194978075, 0.06079935799618846}"
"{1.1031162258918499, 0.0614134898965118}"
"{1.1031779465978158, 0.06202798244281627}"
"{1.1032402819781506, 0.0626428392346143}"
"{1.1033032323989007, 0.06325806387321475}"
"{1.1033667982297137, 0.0638736599617229}"
"{1.1034309798438424, 0.06448963110504048}"
"{1.1034957776181442, 0.06510598090986565}"
"{1.1035611919330854, 0.065722712984693}"
"{1.1036272231727404, 0.06633983093981353}"
"{1.1036938717247957, 0.06695733838731474}"
"{1.1037611379805505, 0.06757523894108053}"
"{1.1038290223349185, 0.06819353621679118}"
"{1.1038975251864305, 0.06881223383192347}"
"{1.1039666469372353, 0.06943133540575061}"
"{1.1040363879931019, 0.07005084455934221}"
"{1.1041067487634215, 0.0706707649159285}"
"{1.104177729661212, 0.07129110010701176}"
"{1.1042493311031236, 0.07191185376235876}"
"{1.1043215535094348, 0.07253302951162968}"
"{1.1043943973040555, 0.07315463098684179}"
"{1.1044678629145286, 0.07377666182236924}"
"{1.1045419507720327, 0.07439912565494318}"
"{1.1046166613113837, 0.0750220261236518}"
"{1.104691994971039, 0.07564536686994024}"
"{1.1047679521930975, 0.07626915153761059}"
"{1.1048445334233035, 0.07689338377282198}"
"{1.1049217391110484, 0.0775180672240905}"
"{1.104999569709374, 0.07814320554228923}"
"{1.105078025674973, 0.07876880238064822}"
"{1.1051571074681936, 0.0793948613947545}"
"{1.1052368155530403, 0.08002138624255213}"
"{1.1053171503971768, 0.08064838058434208}"
"{1.1053981124719279, 0.08127584808278239}"
"{1.1054797022522829, 0.08190379240288799}"
"{1.1055619202168967, 0.08253221721203088}"
"{1.105644766848093, 0.08316112617993998}"
"{1.1057282426318669, 0.08379052297870124}"
"{1.1058123480578856, 0.08442041128275755}"
"{1.105897083619493, 0.08505079476890884}"
"{1.1059824498137105, 0.08568167711631196}"
"{1.1060684471412399, 0.08631306200648078}"
"{1.1061550761064656, 0.08694495312328616}"
"{1.1062423372174575, 0.08757735415295594}"
"{1.106330230985972, 0.08821026878407488}"
"{1.1064187579274563, 0.08884370070758488}"
"{1.1065079185610491, 0.08947765361718917}"
"{1.1065977134095868, 0.09011213121468119}"
"{1.1066881429996078, 0.09074713720040613}"
"{1.1067792078613508, 0.09138267527551795}"
"{1.1068709085287567, 0.09201874914406576}"
"{1.1069632455394722, 0.09265536251299376}"
"{1.1070562194348526, 0.0932925190921414}"
"{1.107149830759964, 0.09393022259424316}"
"{1.1072440800635872, 0.09456847673492873}"
"{1.1073389678982197, 0.09520728523272294}"
"{1.107434494820079, 0.09584665180904575}"
"{1.1075306613891054, 0.09648658018821225}"
"{1.1076274681689653, 0.09712707409743272}"
"{1.1077249157270534, 0.09776813726681252}"
"{1.1078230046344966, 0.09840977342935223}"
"{1.1079217354661552, 0.0990519863209475}"
"{1.1080211088006278, 0.09969477968038915}"
"{1.1081211252202525, 0.10033815724936318}"
"{1.1082217853111112, 0.10098212277245068}"
"{1.1083230896630312, 0.10162667999712792}"
"{1.1084250388695893, 0.1022718326737663}"
"{1.1085276335281138, 0.10291758455563235}"
"{1.1086308742396878, 0.10356393939888778}"
"{1.1087347616091516, 0.10421090096258942}"
"{1.108839296245107, 0.10485847300868924}"
"{1.108944478759918, 0.10550665930203434}"
"{1.109050309769716, 0.10615546361036703}"
"{1.1091567898944008, 0.1068048897043247}"
"{1.1092639197576444, 0.10745494135743987}"
"{1.109371699986894, 0.10810562234614025}"
"{1.1094801312133749, 0.10875693644974872}"
"{1.1095892140720927, 0.10940888745048324}"
"{1.1096989492018368, 0.11006147913400016}"
"{1.1098093372451867, 0.11071471529487985}"
"{1.1099203788485168, 0.11136859972648165}"
"{1.1100320746619947, 0.11202313622372159}"
"{1.1101444253395854, 0.11267832858494531}"
"{1.1102574315390532, 0.11333418061192808}"
"{1.1103710939219662, 0.11399069610987475}"
"{1.1104854131536994, 0.11464787888741987}"
"{1.1106003899034382, 0.11530573275662756}"
"{1.1107160248441816, 0.11596426153299162}"
"{1.1108323186527462, 0.1166234690354354}"
"{1.1109492720097687, 0.11728335908631193}"
"{1.1110668855997103, 0.11794393551140386}"
"{1.1111851601108593, 0.11860520213992348}"
"{1.1113040962353353, 0.11926716280451269}"
"{1.1114236946690923, 0.11992982134124297}"
"{1.1115439561119218, 0.12059318158961552}"
"{1.1116648812674563, 0.12125724739256105}"
"{1.1117864708431737, 0.12192202259644006}"
"{1.1119087255503994, 0.1225875110510425}"
"{1.1120316461043105, 0.12325371660958809}"
"{1.1121552332239388, 0.12392064312872603}"
"{1.1122794876321749, 0.12458829446853531}"
"{1.1124044100557706, 0.12525667449252442}"
"{1.1125300012253434, 0.12592578706763152}"
"{1.1126562618753797, 0.12659563606422444}"
"{1.112783192744237, 0.12726622535610055}"
"{1.1129107945741492, 0.1279375588204869}"
"{1.113039068111229, 0.12860964033804015}"
"{1.1131680141054712, 0.1292824737928466}"
"{1.1132976333107563, 0.1299560630724222}"
"{1.1134279264848543, 0.13063041206792325}"
"{1.1135588943894308, 0.13130552467942613}"
"{1.1136905377900521, 0.13198140480764262}"
"{1.1138228574561857, 0.13265805635469488}"
"{1.1139558541612031, 0.13333548322664648}"
"{1.1140895286823838, 0.13401368933350222}"
"{1.1142238818009196, 0.1346926785892082}"
"{1.114358914301918, 0.13537245491165187}"
"{1.1144946269744058, 0.136053022222662}"
"{1.1146310206113346, 0.1367343844480086}"
"{1.1147680960095832, 0.13741654551740298}"
"{1.114905853969962, 0.13809950936449777}"
"{1.115044295297217, 0.13878327992688705}"
"{1.1151834208000346, 0.13946786114610596}"
"{1.1153232312910433, 0.1401532569676311}"
"{1.1154637275868202, 0.14083947134088032}"
"{1.1156049105078936, 0.1415265082192128}"
"{1.1157467808787462, 0.14221437155992905}"
"{1.115889339527821, 0.1429030653242708}"
"{1.1160325872875243, 0.14359259347742115}"
