"{-1.53, 2.17, 4.03, 4.77, 0.35, -2.92}"
"{-1.482300256400321, 2.1735003676931997, 4.000800680831556, 4.769948687438907, 0.35007399596210054, -2.9198631907059904}"
"{-1.4346010267924105, 2.1770014892038074, 3.971602749155359, 4.7698972126657555, 0.3501507773411883, -2.9197224906068526}"
"{-1.3869023124612812, 2.1805033928047375, 3.9424062442071395, 4.7698456437392815, 0.35023042819626354, -2.9195778341999072}"
"{-1.3392041139916417, 2.1840061076184214, 3.9132112058757222, 4.769794052761256, 0.35031303430122984, -2.919429156535161}"
"{-1.2915064312245277, 2.187509663631799, 3.8840176746924886, 4.7697425163952145, 0.3503986827606159, -2.919276394105289}"
"{-1.2438092632113145, 2.191014091709344, 3.8548256918162993, 4.7696911159095565, 0.35048746197639774, -2.9191194849212785}"
"{-1.1961126081676694, 2.1945194236060357, 3.8256352990183142, 4.769639937177546, 0.35057946164799786, -2.918958368512428}"
"{-1.1484164634273168, 2.1980256919801593, 3.796446538666439, 4.7695890707697055, 0.3506747726853936, -2.918792986109872}"
"{-1.100720825392501, 2.2015329304030153, 3.7672594537032316, 4.7695386124598835, 0.35077348673101627, -2.9186232816547215}"
"{-1.0530256894819736, 2.2050411733658075, 3.738074087618228, 4.769488663169767, 0.35087569610064545, -2.9184492018386976}"
"{-1.0053310500789843, 2.208550456285348, 3.7088904844186636, 4.76943932909718, 0.35098149356628633, -2.9182706964897127}"
"{-0.9576369004779419, 2.2120608155075185, 3.679708688596208, 4.769390721832924, 0.3510909721542305, -2.9180877189287306}"
"{-0.9099432328299455, 2.2155722883089823, 3.6505287450905253, 4.7693429584701095, 0.3512042248868914, -2.917900226397484}"
"{-0.8622500380871503, 2.2190849128940333, 3.6213506992454123, 4.769296161711476, 0.3513213442325424, -2.917708180880673}"
"{-0.814557305946583, 2.22259872838862, 3.5921745967607173, 4.769250459880059, 0.3514424220541176, -2.917511549182952}"
"{-0.7668650247938827, 2.226113774833385, 3.5630004836428704, 4.7692059869421115, 0.351567549306174, -2.9173103033559853}"
"{-0.7191731816464672, 2.229630093171477, 3.533828406147923, 4.769162882571912, 0.35169681550419085, -2.9171044214638697}"
"{-0.671481762096912, 2.2331477252321905, 3.504658410719077, 4.769121292047117, 0.35183030824483563, -2.9168938881589095}"
"{-0.6237907502571683, 2.2366667137096816, 3.4754905439181423, 4.769081366214116, 0.3519681129014985, -2.9166786950696357}"
"{-0.5761001287032441, 2.2401871021394113, 3.4463248523542447, 4.76904326138774, 0.3521103122337154, -2.9164588412588266}"
"{-0.528409878420867, 2.243708934869384, 3.4171613826061704, 4.769007139287756, 0.35225698593252297, -2.9162343337945495}"
"{-0.48071997875316114, 2.2472322570256447, 3.388000181138371, 4.768973166648544, 0.35240820976415843, -2.916005188633025}"
"{-0.43303040735154635, 2.2507571144706118, 3.3588412942095465, 4.768941515076639, 0.35256405523721296, -2.9157714309684115}"
"{-0.38534114012741616, 2.2542835537598185, 3.329684767779622, 4.768912360895315, 0.35272458932867967, -2.915533095493513}"
"{-0.3376521512073224, 2.2578116220918805, 3.300530647410048, 4.768885884726392, 0.3528898736159501, -2.9152902272786902}"
