"{0.985393322486001, -0.1654161808086696}"
"{0.9852284452058416, -0.16433831694996945}"
"{0.9850646459768441, -0.16326007886239768}"
"{0.9849019251721047, -0.16218146881141987}"
"{0.9847402831624524, -0.1611024890668429}"
"{0.9845797203164441, -0.16002314190281391}"
"{0.9844202370003605, -0.15894342959781932}"
"{0.9842618335782013, -0.15786335443468374}"
"{0.9841045104116816, -0.15678291870056912}"
"{0.9839482678602268, -0.15570212468697348}"
"{0.9837931062809688, -0.15462097468973005}"
"{0.9836390260287418, -0.1535394710090059}"
"{0.9834860274560772, -0.15245761594930107}"
"{0.9833341109132, -0.1513754118194474}"
"{0.9831832767480241, -0.15029286093260724}"
"{0.983033525306148, -0.14920996560627237}"
"{0.9828848569308507, -0.14812672816220485}"
"{0.9827372719630951, -0.14704315090480494}"
"{0.9825907707415398, -0.14595923615188885}"
"{0.9824453536025095, -0.14487498624483713}"
"{0.9823010208799866, -0.14379040352843414}"
"{0.9821577729056065, -0.1427054903508671}"
"{0.9820156100086547, -0.1416202490637251}"
"{0.9818745325160638, -0.1405346820219981}"
"{0.9817345407524095, -0.1394487915840758}"
"{0.9815956350399071, -0.1383625801117467}"
"{0.9814578156984091, -0.13727604997019704}"
"{0.9813210830454003, -0.13618920352800964}"
"{0.9811854373959961, -0.13510204315716282}"
"{0.9810508790629372, -0.13401457123302937}"
"{0.9809174083565881, -0.1329267901343752}"
"{0.9807850255849325, -0.13183870224335847}"
"{0.9806537310535705, -0.1307503099455282}"
"{0.9805235250657143, -0.12966161562982317}"
"{0.980394407922186, -0.12857262168857084}"
"{0.9802663799214137, -0.12748333051748575}"
"{0.980139441359428, -0.12639374451566887}"
"{0.9800135925298585, -0.12530386608560565}"
"{0.9798888337239309, -0.12421369763316539}"
"{0.9797651652304632, -0.1231232415675996}"
"{0.9796425873358625, -0.12203250030154082}"
"{0.9795211003241217, -0.12094147625100113}"
"{0.9794007044768156, -0.11985017183537107}"
"{0.9792814000730984, -0.11875858947741819}"
