"{-1.09, 0.51, 1.07, -2.26, 3.07, 4.4}"
"{-1.1126156037496435, 0.5407073941250016, 1.1140154185592528, -2.263063319475818, 3.0714606725555673, 4.403036785542693}"
"{-1.1352601951631434, 0.5714288643917375, 1.1580598490659568, -2.2658050212359457, 3.0728166144791906, 4.405807445189915}"
"{-1.1579307709550268, 0.6021634043804936, 1.2021307755951247, -2.268266556014714, 3.0740759301031457, 4.408340431579056}"
"{-1.1806247105373275, 0.6329100864046469, 1.2462259491504188, -2.270483195823681, 3.0752462516974166, 4.410660753894784}"
"{-1.2033397193804347, 0.6636680565566855, 1.29034335541942, -2.272485044360991, 3.076334698409967, 4.4127904127978175}"
"{-1.2260737818084626, 0.6944365294931818, 1.3344811867225768, -2.2742978891794694, 3.0773478639640035, 4.414748791439356}"
"{-1.248825121394488, 0.7252147832099359, 1.3786378175576004, -2.2759439002916904, 3.0782918250469398, 4.416552996038762}"
"{-1.271592167700908, 0.7560021539627977, 1.422811783312493, -2.277442192554825, 3.0791721611309337, 4.41821814421637}"
"{-1.2943735282317468, 0.7867980314317323, 1.4670017617152749, -2.278809308221787, 3.079993982338206, 4.419757624165493}"
"{-1.3171679646793406, 0.817601854177981, 1.5112065566390707, -2.2800596057208335, 3.0807619604779912, 4.421183312768101}"
"{-1.339974372791491, 0.8484131054250248, 1.555425083976062, -2.281205584886222, 3.081480361392316, 4.422505764975484}"
"{-1.362791765198499, 0.8792313091635815, 1.5996563592671202, -2.282258164815392, 3.0821530781592865, 4.423734381639919}"
"{-1.385619256753559, 0.910056026578696, 1.643899486873138, -2.2832269063198445, 3.082783661777809, 4.42487754832639}"
"{-1.4084560519729423, 0.9408868527854529, 1.6881536504772237, -2.2841202089617294, 3.0833753518344715, 4.425942762045982}"
"{-1.4313014342219268, 0.9717234138509466, 1.7324181047255252, -2.2849454695873206, 3.083931103973217, 4.4269367362542535}"
"{-1.454154756414232, 1.002565364090481, 1.776692167883448, -2.2857092202084, 3.0844536159871367, 4.427865494556749}"
"{-1.4770154329440222, 1.0334123836068985, 1.8209752153402543, -2.2864172442862705, 3.0849453517297087, 4.42873445180311}"
"{-1.499882932713785, 1.064264176063191, 1.8652666738865091, -2.28707467378976, 3.085408562522068, 4.429548483344456}"
"{-1.5227567730500373, 1.0951204666576724, 1.9095660166323551, -2.287686075593052, 3.0858453075232397, 4.430311988108477}"
"{-1.5456365144171529, 1.1259810002926718, 1.9538727585142586, -2.288255520574978, 3.086257470992393, 4.431028940097646}"
"{-1.5685217557803335, 1.1568455399100217, 1.9981864522905588, -2.288786648286687, 3.0866467793562813, 4.431702937573496}"
"{-1.591412130556443, 1.1877138649854295, 2.0425066849881732, -2.289282717029219, 3.087014815094469, 4.43233724186869}"
"{-1.6143073030429138, 1.218585770158555, 2.0868330747232444, -2.289746652351782, 3.087363030820725, 4.432934815662346}"
"{-1.6372069652873935, 1.2494610639937598, 2.1311652678725483, -2.2901810841949657, 3.0876927605428506, 4.433498352809103}"
