"{1.0933434958877286, 0.36795389693461045}"
"{1.0937120944475391, 0.3692430500981563}"
"{1.0940819816423473, 0.3705311665288443}"
"{1.094453156434218, 0.37181824382323314}"
"{1.0948256177828182, 0.37310427959162884}"
"{1.0951993646454334, 0.37438927145807954}"
"{1.0955743959769797, 0.37567321706037177}"
"{1.0959507107300166, 0.37695611405002555}"
"{1.0963283078547637, 0.37823796009228805}"
"{1.0967071862991116, 0.3795187528661297}"
"{1.0970873450086371, 0.38079849006423744}"
"{1.0974687829266168, 0.3820771693930095}"
"{1.09785149899404, 0.3833547885725484}"
"{1.0982354921496233, 0.38463134533665566}"
"{1.0986207613298238, 0.38590683743282406}"
"{1.0990073054688532, 0.387181262622231}"
"{1.099395123498691, 0.3884546186797303}"
"{1.0997842143490977, 0.3897269033931527}"
"{1.1001745769476297, 0.3909981145644008}"
"{1.1005662102196512, 0.39226825000979565}"
"{1.1009591130883505, 0.393537307559336}"
"{1.1013532844747524, 0.39480528505669354}"
"{1.101748723297732, 0.39607218035920866}"
"{1.1021454284740293, 0.397337991337885}"
"{1.1025433989182614, 0.3986027158773847}"
"{1.102942633542937, 0.3998663518760224}"
"{1.1033431312584703, 0.40112889724575973}"
"{1.103744890973194, 0.40239034991219913}"
"{1.104147911593373, 0.40365070781457757}"
"{1.1045521920232193, 0.40490996890576036}"
"{1.104957731164903, 0.40616813115223416}"
"{1.1053645279185687, 0.4074251925340998}"
"{1.1057725811823473, 0.40868115104506547}"
"{1.1061818898523708, 0.40993600469243885}"
"{1.1065924528227846, 0.4111897514971196}"
"{1.1070042689857622, 0.4124423894935916}"
"{1.1074173372315181, 0.41369391672991435}"
"{1.1078316564483224, 0.41494433126771463}"
"{1.1082472255225122, 0.41619363118217856}"
"{1.1086640433385082, 0.4174418145620414}"
"{1.1090821087788256, 0.4186888795095796}"
"{1.1095014207240883, 0.41993482414060124}"
"{1.109921978053044, 0.42117964658443585}"
"{1.1103437796425757, 0.4224233449839252}"
"{1.1107668243677158, 0.4236659174954132}"
"{1.1111911111016604, 0.42490736228873577}"
"{1.1116166387157815, 0.42614767754721}"
"{1.1120434060796418, 0.42738686146762367}"
"{1.1124714120610073, 0.4286249122602245}"
"{1.112900655525861, 0.42986182814870877}"
"{1.1133311353384157, 0.4310976073702105}"
"{1.113762850361129, 0.4323322481752895}"
"{1.1141957994547154, 0.4335657488279192}"
"{1.1146299814781597, 0.4347981076054757}"
"{1.1150653952887313, 0.43602932279872514}"
"{1.1155020397419968, 0.4372593927118109}"
"{1.1159399136918338, 0.43848831566224167}"
"{1.116379015990444, 0.43971608998087813}"
"{1.1168193454883664, 0.4409427140119206}"
"{1.117260901034491, 0.44216818611289527}"
"{1.1177036814760721, 0.4433925046546407}"
"{1.1181476856587418, 0.4446156680212952}"
"{1.1185929124265221, 0.44583767461028195}"
"{1.1190393606218398, 0.44705852283229547}"
"{1.1194870290855388, 0.44827821111128763}"
"{1.1199359166568936, 0.4494967378844528}"
"{1.1203860221736226, 0.45071410160221387}"
"{1.1208373444719006, 0.45193030072820706}"
"{1.121289882386374, 0.4531453337392671}"
"{1.1217436347501708, 0.4543591991254122}"
"{1.1221986003949171, 0.4555718953893551}"
"{1.122654778150746, 0.4567834210440375}"
"{1.1231121668463115, 0.4579937746182909}"
"{1.1235707653088032, 0.45920295465457867}"
"{1.1240305723639596, 0.4604109597082814}"
"{1.1244915868360814, 0.4616177883476852}"
"{1.1249538075480439, 0.4628234391539692}"
"{1.1254172333213097, 0.4640279107211931}"
"{1.125881862975942, 0.46523120165628523}"
"{1.126347695330618, 0.466433310579029}"
"{1.12681472920264, 0.4676342361220505}"
"{1.1272829634079504, 0.46883397693080564}"
"{1.127752396761143, 0.470032531663566}"
"{1.1282230280754757, 0.47122989899140627}"
"{1.1286948561628851, 0.47242607759819016}"
"{1.1291678798339972, 0.47362106618055666}"
"{1.1296420978981412, 0.4748148634479063}"
"{1.130117509163362, 0.4760074681223868}"
"{1.1305941124364332, 0.47719887893887863}"
"{1.1310719065228694, 0.478389094644981}"
"{1.1315508902269396, 0.4795781140009967}"
"{1.132031062351679, 0.48076593577991755}"
"{1.132512421698902, 0.4819525587674097}"
"{1.1329949670692159, 0.48313798176179784}"
"{1.1334786972620317, 0.4843222035740506}"
"{1.1339636110755775, 0.4855052230277648}"
"{1.1344497073069129, 0.4866870389591493}"
"{1.134936984751938, 0.4878676502170106}"
"{1.1354254422054093, 0.4890470556627357}"
"{1.1359150784609506, 0.49022525417027646}"
"{1.1364058923110658, 0.49140224462613336}"
"{1.1368978825471519, 0.4925780259293231}"
"{1.1373910479595086, 0.49375259698542945}"
"{1.137885387337347, 0.4949259567145511}"
"{1.1383808994688076, 0.4960981040541777}"
"{1.1388775831409752, 0.49726903795384075}"
"{1.1393754371398892, 0.4984387573751004}"
"{1.139874460250557, 0.4996072612915316}"
"{1.1403746512569657, 0.5007745486887087}"
"{1.1408760089420937, 0.5019406185641927}"
"{1.1413785320879233, 0.5031054699275157}"
"{1.1418822194754517, 0.5042691018001676}"
"{1.1423870698847043, 0.5054315132155796}"
"{1.1428930820947454, 0.5065927032191108}"
"{1.1434002548836908, 0.5077526708680331}"
"{1.1439085870287196, 0.5089114152315152}"
"{1.1444180773060857, 0.5100689353906085}"
"{1.1449287244911301, 0.5112252304382304}"
"{1.145440527358293, 0.5123802994791505}"
"{1.1459534846811248, 0.5135341416299735}"
"{1.146467595232299, 0.5146867560191231}"
"{1.1469828577836225, 0.5158381417868283}"
"{1.1474992711060492, 0.5169882980851054}"
"{1.1480168339696908, 0.518137224077742}"
"{1.148535545143828, 0.5192849189402818}"
"{1.1490554033969236, 0.5204313818600074}"
"{1.1495764074966333, 0.5215766120359236}"
