"{-0.42, 0.99}"
"{-0.4190085364273021, 0.9929241412723293}"
"{-0.4180141577289481, 0.9958302480859929}"
"{-0.4170168819489767, 0.9987183013796217}"
"{-0.4160167271501921, 1.0015882826833375}"
"{-0.4150137114135727, 1.004440174118752}"
"{-0.41400785283767955, 1.0072739583989667}"
"{-0.41299916953806487, 1.0100896188285735}"
"{-0.4119876796466805, 1.0128871393036545}"
"{-0.41097340131128646, 1.0156665043117823}"
"{-0.40995635269485947, 1.018427698932019}"
"{-0.40893655197500145, 1.0211707088349173}"
"{-0.40791401734334926, 1.0238955202720526}"
"{-0.40688876700504206, 1.0266021199885003}"
"{-0.4058608191781381, 1.0292904954260251}"
"{-0.40483019209294197, 1.031960634626367}"
"{-0.403796903991437, 1.034612526190581}"
"{-0.4027609731267256, 1.0372461592790378}"
"{-0.4017224177624704, 1.039861523611424}"
"{-0.40068125617233463, 1.0424586094667416}"
"{-0.39963750663942277, 1.0450374076833087}"
"{-0.3985911874557213, 1.0475979096587584}"
"{-0.3975423169215395, 1.05014010735004}"
"{-0.39649091334495007, 1.052663993273418}"
"{-0.39543699504122964, 1.055169560504473}"
"{-0.3943805803322998, 1.0576568026781012}"
"{-0.3933216875461674, 1.0601257139885143}"
"{-0.39226033501636554, 1.0625762891892392}"
"{-0.3911965410813941, 1.065008523593119}"
"{-0.39013032408416043, 1.0674224130723131}"
"{-0.38906170237142007, 1.069817954058295}"
"{-0.38799069429321753, 1.0721951435418549}"
"{-0.3869173182023267, 1.0745539790730985}"
"{-0.38584159245372535, 1.0768944586522198}"
"{-0.38476353540418284, 1.0792165807672074}"
"{-0.3836831654116408, 1.0815203445497468}"
"{-0.3826005008346504, 1.0838057496484121}"
"{-0.38151556003185605, 1.086072796228171}"
"{-0.38042836136147895, 1.0883214849703837}"
"{-0.3793389231808009, 1.090551817072802}"
"{-0.37824726384564766, 1.0927637942495705}"
"{-0.37715340170987255, 1.0949574187312268}"
"{-0.37605735512484034, 1.097132693264701}"
"{-0.37495914243891054, 1.0992896211133152}"
"{-0.3738587819969212, 1.1014282060567844}"
"{-0.3727562921396724, 1.1035484523912158}"
"{-0.37165169120340996, 1.1056503649291096}"
"{-0.3705449975193091, 1.1077339489993578}"
"{-0.36943622941296483, 1.1097992104116363}"
"{-0.3683254052039761, 1.1118461553788692}"
"{-0.3672125432054152, 1.1138747907375495}"
"{-0.36609766172326735, 1.115885123812891}"
"{-0.36498077905595677, 1.117877162401808}"
"{-0.3638619134938749, 1.119850914772916}"
"{-0.3627410833189087, 1.1218063896665318}"
"{-0.36161830680396895, 1.123743596294672}"
"{-0.3604936022125185, 1.125662544341055}"
"{-0.35936698779810083, 1.1275632439611}"
"{-0.35823848180386797, 1.1294457057819267}"
"{-0.357108102462109, 1.1313099409023566}"
"{-0.35597586799377845, 1.1331559608929107}"
"{-0.35484179660802434, 1.1349837777958125}"
"{-0.3537059065017166, 1.1367934041249854}"
"{-0.35256821585897563, 1.1385848528660536}"
"{-0.3514287428507, 1.1403581374763432}"
"{-0.3502875056340955, 1.1421132718833553}"
"{-0.34914452235225824, 1.1438502703406335}"
"{-0.34799981113382183, 1.1455691475891565}"
"{-0.346853390092402, 1.1472699188854667}"
"{-0.34570527732614686, 1.1489525999081087}"
"{-0.34455549091731486, 1.150617206757628}"
"{-0.3434040489318531, 1.152263755956571}"
"{-0.3422509694189751, 1.153892264449486}"
"{-0.3410962704107387, 1.1555027496029227}"
"{-0.33993996992162423, 1.1570952292054313}"
"{-0.33878208594811265, 1.1586697214675643}"
"{-0.33762263646826307, 1.160226245021875}"
"{-0.3364616394412913, 1.1617648189229175}"
"{-0.3352991128071475, 1.1632854626472482}"
"{-0.33413507448609425, 1.1647881960934243}"
"{-0.3329695423782845, 1.166273039582004}"
"{-0.33180253436333995, 1.1677400138555476}"
"{-0.3306340682999456, 1.1691891400100964}"
"{-0.32946416202556095, 1.1706204394584316}"
"{-0.3282928333559532, 1.1720339341457469}"
"{-0.32712010008475295, 1.173429646394884}"
"{-0.3259459799830824, 1.1748075988995907}"
"{-0.3247704907991845, 1.1761678147245194}"
"{-0.3235936502580522, 1.1775103173052275}"
"{-0.3224154760610574, 1.1788351304481774}"
"{-0.3212359858855801, 1.1801422783307371}"
"{-0.32005519738463745, 1.1814317855011789}"
"{-0.31887312818651287, 1.1827036768786807}"
"{-0.3176897958943852, 1.1839579777533253}"
"{-0.3165052180859576, 1.185194713786101}"
"{-0.3153194123130871, 1.1864139110089}"
"{-0.31413239610141297, 1.187615595824521}"
"{-0.31294418694998666, 1.188799795006667}"
"{-0.3117548023309001, 1.189966535699946}"
"{-0.310564259688939, 1.1911158453334356}"
"{-0.3093725764413562, 1.1922477516115257}"
"{-0.3081797699774439, 1.1933622827164825}"
"{-0.30698585765814973, 1.1944594671525453}"
"{-0.3057908568157578, 1.1955393337422726}"
"{-0.30459478475357055, 1.1966019116265414}"
"{-0.3033976587455904, 1.1976472302645487}"
"{-0.3021994960362012, 1.1986753194338098}"
"{-0.3010003138398506, 1.19968620923016}"
"{-0.2998001293407307, 1.200679930067753}"
"{-0.2985989596924607, 1.2016565126790621}"
"{-0.29739682201776796, 1.2026159881148795}"
"{-0.29619373340816996, 1.2035583877443166}"
"{-0.29498971092365583, 1.2044837432548037}"
"{-0.29378477159236827, 1.2053920866520909}"
"{-0.2925789324102849, 1.2062834502602466}"
"{-0.2913722103409002, 1.2071578667209986}"
"{-0.29016462231495893, 1.2080153688511628}"
"{-0.2889561852302638, 1.208855989792591}"
"{-0.2877469159512674, 1.2096797630619496}"
"{-0.28653683130877267, 1.210486722441813}"
"{-0.28532594809966705, 1.2112769019806635}"
"{-0.2841142830866565, 1.2120503359928916}"
"{-0.2829018529979997, 1.2128070590587963}"
"{-0.2816886745272419, 1.2135471060245833}"
"{-0.28047476433294943, 1.2142705120023682}"
"{-0.27926013903844343, 1.214977312370173}"
"{-0.27804481523153407, 1.215667542771929}"
"{-0.2768288094642546, 1.2163412391174748}"
"{-0.27561213825259556, 1.216998437582557}"
"{-0.2743948180762387, 1.2176391746088309}"
"{-0.2731768653782913, 1.2182634869038593}"
"{-0.2719582965650199, 1.2188714114411132}"
"{-0.2707391280055848, 1.2194629854597652}"
"{-0.2695193760318217, 1.2200382463269726}"
"{-0.2682990569381088, 1.2205972316675735}"
"{-0.2670781869810123, 1.2211399794379656}"
"{-0.2658567823790351, 1.2216665278088308}"
"{-0.26463485931240194, 1.2221769151651334}"
"{-0.26341243392284563, 1.2226711801061227}"
"{-0.26218952231339265, 1.2231493614453315}"
"{-0.26096614054814865, 1.2236114982105752}"
"{-0.2597423046520845, 1.224057629643954}"
"{-0.2585180306108216, 1.2244877952018516}"
"{-0.2572933343704181, 1.224902034554935}"
"{-0.2560682318371541, 1.2253003875881554}"
"{-0.25484273887731773, 1.2256828944007472}"
"{-0.25361687131699073, 1.2260495953062287}"
"{-0.2523906449418341, 1.2264005308324017}"
"{-0.25116407549687403, 1.2267357417213522}"
"{-0.2499371786862874, 1.2270552689294494}"
"{-0.24870997017321622, 1.2273591535293822}"
"{-0.2474824655796964, 1.2276474367329846}"
"{-0.24625468048637494, 1.2279201600679632}"
"{-0.24502663043228723, 1.228177365228174}"
"{-0.24379833091469258, 1.228419094071886}"
"{-0.24256979738890988, 1.2286453886217807}"
"{-0.2413410452681531, 1.2288562910649525}"
"{-0.24011208992336688, 1.2290518437529088}"
"{-0.2388829466830622, 1.2292320892015693}"
"{-0.23765363083315189, 1.2293970700912678}"
"{-0.23642415761678623, 1.2295468292667489}"
"{-0.23519454223418856, 1.2296814097371718}"
"{-0.23396479984249086, 1.2298008546761074}"
"{-0.23273494555556934, 1.2299052074215402}"
"{-0.23150499444387998, 1.2299945114758668}"
"{-0.2302749615342942, 1.2300688105058972}"
"{-0.22904486180993436, 1.2301281483428537}"
"{-0.22781471021001298, 1.2301725689584464}"
"{-0.22658452162977546, 1.230202116320967}"
"{-0.2253543109203769, 1.230216834669883}"
"{-0.2241240928886433, 1.2302167683998544}"
"{-0.2228938822969476, 1.2302019620224682}"
"{-0.22166369386309262, 1.2301724601662356}"
"{-0.2204335422601942, 1.2301283075765923}"
"{-0.2192034421165644, 1.2300695491159002}"
"{-0.2179734080155943, 1.229996229763446}"
"{-0.21674345449563737, 1.2299083946154408}"
"{-0.21551359604989223, 1.2298060888850213}"
"{-0.21428384712628606, 1.2296893579022496}"
"{-0.21305422212735747, 1.2295582471141127}"
"{-0.21182473541013963, 1.2294128020845219}"
"{-0.21059540128604326, 1.2292530684943146}"
"{-0.2093662340207399, 1.2290790921412529}"
"{-0.20813724783404478, 1.2288909189400243}"
"{-0.2069084568998, 1.2286885949222408}"
"{-0.205679875345772, 1.2284721661755333}"
"{-0.20445151725366778, 1.228241678781733}"
"{-0.20322339665898628, 1.227997179057143}"
"{-0.20199552755086503, 1.2277387134003734}"
"{-0.2007679238720067, 1.2274663282824854}"
"{-0.19954059951860673, 1.2271800702469915}"
"{-0.19831356834028074, 1.226879985909856}"
"{-0.19708684413999222, 1.226566121959495}"
"{-0.19586044067398, 1.2262385251567758}"
"{-0.19463437165168582, 1.2258972423350172}"
"{-0.19340865073568186, 1.2255423203999902}"
"{-0.19218329154159833, 1.2251738063299165}"
"{-0.19095830763805094, 1.22479174717547}"
"{-0.1897337125465686, 1.2243961900597757}"
"{-0.18850951974152075, 1.2239871821784112}"
"{-0.18728574265004513, 1.2235647707994044}"
"{-0.18606239465197513, 1.2231290032632354}"
"{-0.18483948907976755, 1.2226799269828357}"
"{-0.18361703921843817, 1.2222175894020406}"
"{-0.18239505830560898, 1.2217420378967239}"
"{-0.18117355953143194, 1.2212533200307956}"
"{-0.17995255603846336, 1.220751483418043}"
"{-0.17873206092163005, 1.2202365757037192}"
"{-0.1775120872281979, 1.2197086445645422}"
"{-0.17629264795774024, 1.2191677377086967}"
"{-0.17507375606210654, 1.2186139028758325}"
"{-0.1738554244453909, 1.2180471878370651}"
"{-0.17263766596390054, 1.2174676403949767}"
"{-0.17142049342612437, 1.216875308383614}"
"{-0.17020391959270156, 1.21627023966849}"
"{-0.16898795717639, 1.215652482146583}"
"{-0.16777261884203487, 1.2150220837463384}"
"{-0.16655791720653715, 1.2143790924276654}"
"{-0.16534386483882224, 1.2137235561819406}"
"{-0.16413047425980837, 1.213055523032005}"
"{-0.1629177579423752, 1.2123750410321663}"
"{-0.1617057283113324, 1.2116821582680666}"
"{-0.16049439774342908, 1.2109769227376534}"
"{-0.15928377856743825, 1.2102593824635435}"
"{-0.15807388306404316, 1.209529585565749}"
"{-0.1568647234658098, 1.2087875801586516}"
"{-0.15565631195719265, 1.2080334143509974}"
"{-0.15444866067454022, 1.2072671362459002}"
"{-0.15324178170610075, 1.2064887939408402}"
"{-0.15203568709202783, 1.2056984355276643}"
"{-0.150830388824386, 1.2048961090925856}"
"{-0.14962589884715638, 1.204081862716185}"
"{-0.14842222905624236, 1.2032557444734087}"
"{-0.1472193912994752, 1.2024178024335703}"
"{-0.14601739737661962, 1.2015680846603505}"
"{-0.14481625903937953, 1.2007066392117953}"
"{-0.1436159879914036, 1.1998335141403187}"
"{-0.14241659588829086, 1.1989487574927007}"
"{-0.14121809433759647, 1.1980524173100877}"
"{-0.14002049489883714, 1.1971445416279936}"
"{-0.13882380908349698, 1.196225178476298}"
"{-0.13762804835505899, 1.1952943757925802}"
"{-0.13643322412912934, 1.19435218145588}"
"{-0.13523934777337707, 1.1933986434284325}"
"{-0.1340464306075274, 1.1924338096348324}"
"{-0.13285448390340032, 1.1914577279611231}"
"{-0.13166351888494895, 1.1904704462547973}"
"{-0.1304735467282982, 1.1894720123247957}"
"{-0.12928457856178335, 1.18846247394151}"
"{-0.12809662546598857, 1.1874418788367782}"
"{-0.12690969847378542, 1.1864102747038898}"
"{-0.1257238085703715, 1.1853677091975823}"
"{-0.1245389666933089, 1.1843142299340415}"
"{-0.12335518373256285, 1.1832498844909032}"
"{-0.12217247053054017, 1.182174720407252}"
"{-0.1209908378821279, 1.1810887851836211}"
"{-0.11981029653473182, 1.1799921262819932}"
"{-0.11863085718831501, 1.1788847911257996}"
"{-0.11745253049543636, 1.1777668270999206}"
"{-0.1162753270612892, 1.1766382815506862}"
"{-0.11509925744373978, 1.1754992017852963}"
"{-0.11392433215340692, 1.1743496349593752}"
"{-0.11275056165379808, 1.1731896282000358}"
"{-0.11157795636126944, 1.1720192286506357}"
"{-0.11040652664506732, 1.170838483387471}"
"{-0.10923628282739527, 1.1696474394197753}"
"{-0.10806723518348114, 1.168446143689722}"
"{-0.10689939394164416, 1.1672346430724219}"
"{-0.10573276928336195, 1.1660129843759244}"
"{-0.10456737134333763, 1.1647812143412182}"
"{-0.10340321020956686, 1.1635393796422289}"
"{-0.1022402959234049, 1.1622875268858217}"
"{-0.10107863847963368, 1.1610257026117998}"
"{-0.09991824782652885, 1.159753953292905}"
"{-0.09875913386592684, 1.1584723253348175}"
"{-0.09760130645329199, 1.157180865076156}"
"{-0.09644477539778346, 1.155879618788477}"
"{-0.09528955046232246, 1.1545686326762765}"
"{-0.09413564136365919, 1.1532479528769877}"
"{-0.09298305777243998, 1.1519176254609838}"
"{-0.09183180931327428, 1.1505776964315744}"
"{-0.09068190556480313, 1.1492282117137713}"
"{-0.08953335605983487, 1.1478692170416847}"
"{-0.0883861702854569, 1.1465007581551174}"
"{-0.08724035768303312, 1.1451228807400715}"
"{-0.08609592764828687, 1.1437356303916408}"
"{-0.08495288953139189, 1.1423390526140118}"
"{-0.08381125263706314, 1.140933192820463}"
"{-0.0826710262246478, 1.1395180963333653}"
"{-0.08153221950821615, 1.1380938083841814}"
"{-0.08039484165665234, 1.1366603741134664}"
"{-0.0792589017937455, 1.135217838570868}"
"{-0.07812440899828063, 1.1337662467151255}"
"{-0.07699137230412935, 1.1323056434140706}"
"{-0.07585980070034094, 1.1308360734446277}"
"{-0.0747297031312332, 1.1293575814928125}"
"{-0.07360108849648339, 1.1278702121537338}"
"{-0.07247396565121908, 1.126374009931592}"
"{-0.07134834340610911, 1.1248690192396797}"
"{-0.07022423052745451, 1.1233552844003825}"
"{-0.06910163573727932, 1.1218328496451773}"
"{-0.06798056771342158, 1.1203017591146331}"
"{-0.06686103508962425, 1.1187620568584122}"
"{-0.06574304645563256, 1.1172137868044865}"
"{-0.06462661035736578, 1.1156569927016164}"
"{-0.06351173529699852, 1.1140917182875103}"
"{-0.062398429733013995, 1.1125180072000254}"
"{-0.06128670208031229, 1.1109359029674484}"
"{-0.06017656071032, 1.1093454490084942}"
"{-0.059068013951099826, 1.1077466886323077}"
"{-0.057961070087460057, 1.1061396650384625}"
"{-0.05685573736106423, 1.1045244213169607}"
"{-0.05575202397054066, 1.1029010004482338}"
"{-0.054649938071592, 1.1012694453031426}"
"{-0.053549487777104846, 1.0996297986429766}"
"{-0.052450681157259274, 1.097982103119454}"
"{-0.05135352623963845, 1.0963264012747231}"
"{-0.05025803100933816, 1.0946627355413603}"
"{-0.04916420340907639, 1.0929911482423709}"
"{-0.048072051339302924, 1.0913116815911899}"
"{-0.0469815826583089, 1.0896243776916807}"
"{-0.045892805182336356, 1.0879292785381367}"
"{-0.044805726685687844, 1.0862264260152792}"
"{-0.043720354900835964, 1.0845158618982589}"
"{-0.04263669751853297, 1.0827976278526559}"
"{-0.04155476218792355, 1.0810717654170596}"
"{-0.04047455651671013, 1.079338315949268}"
